episode,timestep,reward
1,46,44.0
3,92,41.5
5,138,38.0
7,184,63.0
9,230,36.5
11,276,36.0
13,322,46.5
15,368,51.5
17,414,54.5
19,460,35.0
21,506,36.0
23,552,50.0
25,598,46.5
27,644,41.0
29,690,48.0
31,736,35.5
33,782,51.0
35,828,43.0
37,874,40.0
39,920,33.5
41,966,39.0
43,1012,35.5
45,1058,41.0
47,1104,39.0
49,1150,47.0
51,1196,39.5
53,1242,47.0
55,1288,35.5
57,1334,58.5
59,1380,41.5
61,1426,37.5
63,1472,46.0
65,1518,46.5
67,1564,46.5
69,1610,37.5
71,1656,35.5
73,1702,48.0
75,1748,40.0
77,1794,40.5
79,1840,39.0
81,1886,35.0
83,1932,51.0
85,1978,48.0
87,2024,53.0
89,2070,61.5
91,2116,43.0
93,2162,35.0
95,2208,36.5
97,2254,42.5
99,2300,36.5
101,2346,38.0
103,2392,44.5
105,2438,38.5
107,2484,42.0
109,2530,45.0
111,2576,51.0
113,2622,49.5
115,2668,53.0
117,2714,40.5
119,2760,44.0
121,2806,55.0
123,2852,48.5
125,2898,52.0
127,2944,41.0
129,2990,56.5
131,3036,63.5
133,3082,59.5
135,3128,52.5
137,3174,39.5
139,3220,65.5
141,3266,54.0
143,3312,65.5
145,3358,37.5
147,3404,38.0
149,3450,48.0
151,3496,56.0
153,3542,59.5
155,3588,53.5
157,3634,58.5
159,3680,41.0
161,3726,78.0
163,3772,51.0
165,3818,72.5
167,3864,71.5
169,3910,54.5
171,3956,47.5
173,4002,63.0
175,4048,52.5
177,4094,46.0
179,4140,56.0
181,4186,46.0
183,4232,55.5
185,4278,37.0
187,4324,35.0
189,4370,49.0
191,4416,45.0
193,4462,76.0
195,4508,61.5
197,4554,65.5
199,4600,50.0
201,4646,47.5
203,4692,46.0
205,4738,70.0
207,4784,47.5
209,4830,53.0
211,4876,47.0
213,4922,60.0
215,4968,54.5
217,5014,68.5
219,5060,48.0
221,5106,46.5
223,5152,41.0
225,5198,68.0
227,5244,71.5
229,5290,49.5
231,5336,48.5
233,5382,44.5
235,5428,47.0
237,5474,35.5
239,5520,64.5
241,5566,53.0
243,5612,66.5
245,5658,58.5
247,5704,52.0
249,5750,58.0
251,5796,70.0
253,5842,52.0
255,5888,59.0
257,5934,53.0
259,5980,50.0
261,6026,74.5
263,6072,48.0
265,6118,82.0
267,6164,54.0
269,6210,47.5
271,6256,64.5
273,6302,68.5
275,6348,48.0
277,6394,69.0
279,6440,80.5
281,6486,64.5
283,6532,68.5
285,6578,61.5
287,6624,47.0
289,6670,64.0
291,6716,58.0
293,6762,71.5
295,6808,58.0
297,6854,70.5
299,6900,61.0
301,6946,70.5
303,6992,59.0
305,7038,59.5
307,7084,73.5
309,7130,67.0
311,7176,81.0
313,7222,55.5
315,7268,47.0
317,7314,78.5
319,7360,64.0
321,7406,66.0
323,7452,59.0
325,7498,80.0
327,7544,82.0
329,7590,80.0
331,7636,63.5
333,7682,80.0
335,7728,75.5
337,7774,51.0
339,7820,45.5
341,7866,48.5
343,7912,82.0
345,7958,90.0
347,8004,83.0
349,8050,87.0
351,8096,56.0
353,8142,42.5
355,8188,58.5
357,8234,83.5
359,8280,83.0
361,8326,69.0
363,8372,84.0
365,8418,57.0
367,8464,95.0
369,8510,79.5
371,8556,65.5
373,8602,91.5
